osmid,y,x,highway,ref,street_count,junction,railway,geometry
49528440,39.371391,-76.6218455,,,3,,,POINT (-76.6218455 39.371391)
49528468,39.2866546,-76.6584683,,,3,,,POINT (-76.6584683 39.2866546)
49528472,39.2852074,-76.658074,,,3,,,POINT (-76.658074 39.2852074)
49528477,39.2832668,-76.6575372,,,3,,,POINT (-76.6575372 39.2832668)
49528497,39.369543,-76.5411153,,,1,,,POINT (-76.5411153 39.369543)
49528501,39.3707804,-76.5391145,,,4,,,POINT (-76.5391145 39.3707804)
49528555,39.3687536,-76.6282972,,,4,,,POINT (-76.6282972 39.3687536)
49528626,39.2933406,-76.57625,traffic_signals,,4,,,POINT (-76.57625 39.2933406)
49528631,39.2950928,-76.576366,,,4,,,POINT (-76.576366 39.2950928)
49528634,39.2958505,-76.5764241,traffic_signals,,4,,,POINT (-76.5764241 39.2958505)
49528636,39.297962,-76.5765672,stop,,4,,,POINT (-76.5765672 39.297962)
49528639,39.301189,-76.5767887,,,4,,,POINT (-76.5767887 39.301189)
49528641,39.3020445,-76.5768473,,,4,,,POINT (-76.5768473 39.3020445)
49528645,39.303293,-76.576933,,,1,,,POINT (-76.576933 39.303293)
49528654,39.3200199,-76.6563363,,,3,,,POINT (-76.6563363 39.3200199)
49528667,39.3321032,-76.7092491,,,3,,,POINT (-76.7092491 39.3321032)
49528670,39.3330793,-76.7087393,,,4,,,POINT (-76.7087393 39.3330793)
49528678,39.3262314,-76.7097796,,,3,,,POINT (-76.7097796 39.3262314)
49528695,39.3275162,-76.7107101,,,4,,,POINT (-76.7107101 39.3275162)
49528732,39.2878939,-76.6068753,traffic_signals,,4,,,POINT (-76.6068753 39.2878939)
49528763,39.3700472,-76.7022583,,,3,,,POINT (-76.7022583 39.3700472)
49528771,39.3247884,-76.6303994,,,3,,,POINT (-76.6303994 39.3247884)
49528793,39.3383508,-76.5760273,,,1,,,POINT (-76.5760273 39.3383508)
49528806,39.3638708,-76.5706502,,,4,,,POINT (-76.5706502 39.3638708)
49528862,39.2651998,-76.6803032,,,3,,,POINT (-76.6803032 39.2651998)
49528866,39.3419556,-76.5777167,,,3,,,POINT (-76.5777167 39.3419556)
49528877,39.3415399,-76.5781207,,,1,,,POINT (-76.5781207 39.3415399)
49528889,39.3412837,-76.5763683,,,3,,,POINT (-76.5763683 39.3412837)
49528894,39.3501356,-76.5348,,,3,,,POINT (-76.5348 39.3501356)
49528921,39.356352,-76.6385921,,,3,,,POINT (-76.6385921 39.356352)
49528958,39.355636,-76.642044,,,4,,,POINT (-76.642044 39.355636)
49528976,39.355316,-76.6438589,,,4,,,POINT (-76.6438589 39.355316)
49528993,39.284285,-76.6847602,,,3,,,POINT (-76.6847602 39.284285)
49528995,39.2834165,-76.6847152,,,4,,,POINT (-76.6847152 39.2834165)
49528997,39.282562,-76.684671,,,3,,,POINT (-76.684671 39.282562)
49529001,39.2799591,-76.6845362,,,4,,,POINT (-76.6845362 39.2799591)
49529013,39.3400158,-76.6825969,,,3,,,POINT (-76.6825969 39.3400158)
49529016,39.3387549,-76.6828246,,,3,,,POINT (-76.6828246 39.3387549)
49529028,39.3448937,-76.6279871,,,3,,,POINT (-76.6279871 39.3448937)
49529029,39.3714251,-76.6168687,,,3,,,POINT (-76.6168687 39.3714251)
49529035,39.3608786,-76.7068398,,,3,,,POINT (-76.7068398 39.3608786)
49529085,39.3567436,-76.5445885,,,4,,,POINT (-76.5445885 39.3567436)
49529105,39.355981,-76.541879,,,4,,,POINT (-76.541879 39.355981)
49529149,39.3658094,-76.6813799,,,3,,,POINT (-76.6813799 39.3658094)
49529152,39.3653833,-76.6820371,,,3,,,POINT (-76.6820371 39.3653833)
49529154,39.3649934,-76.6826902,,,3,,,POINT (-76.6826902 39.3649934)
49529178,39.3626043,-76.6862378,,,4,,,POINT (-76.6862378 39.3626043)
49529182,39.3623355,-76.6865327,traffic_signals,,4,,,POINT (-76.6865327 39.3623355)
49529191,39.3615873,-76.6875669,,,3,,,POINT (-76.6875669 39.3615873)
49529197,39.3605421,-76.6889947,,,3,,,POINT (-76.6889947 39.3605421)
49529210,39.35961,-76.6899778,,,3,,,POINT (-76.6899778 39.35961)
49529224,39.3686801,-76.6769415,,,3,,,POINT (-76.6769415 39.3686801)
49529236,39.3674801,-76.6788295,,,3,,,POINT (-76.6788295 39.3674801)
49529240,39.2913163,-76.6252521,,,3,,,POINT (-76.6252521 39.2913163)
49529242,39.292125,-76.6252916,,,2,,,POINT (-76.6252916 39.292125)
49529245,39.3587949,-76.6844984,,,3,,,POINT (-76.6844984 39.3587949)
49529275,39.3265941,-76.6598222,,,1,,,POINT (-76.6598222 39.3265941)
49529281,39.3050778,-76.6524236,,,3,,,POINT (-76.6524236 39.3050778)
49529285,39.3051724,-76.6496215,,,3,,,POINT (-76.6496215 39.3051724)
49529297,39.3052876,-76.646212,traffic_signals,,4,,,POINT (-76.646212 39.3052876)
49529299,39.3052916,-76.6460912,traffic_signals,,4,,,POINT (-76.6460912 39.3052916)
49529300,39.3053375,-76.6447348,stop,,4,,,POINT (-76.6447348 39.3053375)
49529306,39.3054316,-76.6419088,,,4,,,POINT (-76.6419088 39.3054316)
49529312,39.3055474,-76.6383687,,,3,,,POINT (-76.6383687 39.3055474)
49529318,39.3062828,-76.6369894,,,4,,,POINT (-76.6369894 39.3062828)
49529319,39.3066822,-76.6364494,,,4,,,POINT (-76.6364494 39.3066822)
49529322,39.308051,-76.6345979,traffic_signals,,4,,,POINT (-76.6345979 39.308051)
49529328,39.3092882,-76.6329245,,,4,,,POINT (-76.6329245 39.3092882)
49529329,39.3094914,-76.6326496,,,3,,,POINT (-76.6326496 39.3094914)
49529335,39.304592,-76.6655044,,,4,,,POINT (-76.6655044 39.304592)
49529337,39.3045497,-76.6666828,,,4,,,POINT (-76.6666828 39.3045497)
49529339,39.3045284,-76.6672757,,,4,,,POINT (-76.6672757 39.3045284)
49529344,39.3043233,-76.6730452,,,1,,,POINT (-76.6730452 39.3043233)
49529349,39.32691,-76.562372,,,3,,,POINT (-76.562372 39.32691)
49529369,39.328889,-76.560212,,,4,,,POINT (-76.560212 39.328889)
49529378,39.322728,-76.569186,,,4,,,POINT (-76.569186 39.322728)
49529389,39.3150774,-76.6443193,,,3,,,POINT (-76.6443193 39.3150774)
49529393,39.315994,-76.6452778,,,3,,,POINT (-76.6452778 39.315994)
49529395,39.316436,-76.6457499,,,3,,,POINT (-76.6457499 39.316436)
49529396,39.3185053,-76.6478991,traffic_signals,,4,,,POINT (-76.6478991 39.3185053)
49529398,39.3186246,-76.6480258,traffic_signals,,4,,,POINT (-76.6480258 39.3186246)
49529429,39.3510362,-76.6795699,,,3,,,POINT (-76.6795699 39.3510362)
49529432,39.3516428,-76.68016,,,4,,,POINT (-76.68016 39.3516428)
49529438,39.3704847,-76.7012122,,,4,,,POINT (-76.7012122 39.3704847)
49529458,39.2759152,-76.618329,,,4,,,POINT (-76.618329 39.2759152)
49529495,39.2757542,-76.6142961,,,4,,,POINT (-76.6142961 39.2757542)
49529499,39.2756179,-76.6154592,,,4,,,POINT (-76.6154592 39.2756179)
49529522,39.3409317,-76.5648519,,,4,,,POINT (-76.5648519 39.3409317)
49529526,39.3408564,-76.5647153,,,4,,,POINT (-76.5647153 39.3408564)
49529534,39.3399852,-76.5640392,,,3,,,POINT (-76.5640392 39.3399852)
49529539,39.3373652,-76.5632868,,,3,,,POINT (-76.5632868 39.3373652)
49529554,39.3404032,-76.600837,,,4,,,POINT (-76.600837 39.3404032)
49529559,39.3422334,-76.6022899,,,3,,,POINT (-76.6022899 39.3422334)
49529571,39.2875012,-76.5456257,traffic_signals,,4,,,POINT (-76.5456257 39.2875012)
49529572,39.2873875,-76.5456185,traffic_signals,,3,,,POINT (-76.5456185 39.2873875)
49529582,39.3377155,-76.6396842,,,4,,,POINT (-76.6396842 39.3377155)
49529601,39.3391457,-76.641267,,,3,,,POINT (-76.641267 39.3391457)
49529607,39.2979821,-76.6786062,,,4,,,POINT (-76.6786062 39.2979821)
49529609,39.2979366,-76.6800007,,,4,,,POINT (-76.6800007 39.2979366)
49529611,39.2978899,-76.6814142,,,4,,,POINT (-76.6814142 39.2978899)
49529617,39.297756,-76.6851867,,,4,,,POINT (-76.6851867 39.297756)
49529620,39.2977262,-76.6861571,,,4,,,POINT (-76.6861571 39.2977262)
49529632,39.2970024,-76.6879932,,,4,,,POINT (-76.6879932 39.2970024)
49529635,39.2964434,-76.6886069,,,4,,,POINT (-76.6886069 39.2964434)
49529641,39.294898,-76.6902971,,,1,,,POINT (-76.6902971 39.294898)
49529648,39.3398534,-76.6711738,,,3,,,POINT (-76.6711738 39.3398534)
49529665,39.2668505,-76.6057052,,,3,,,POINT (-76.6057052 39.2668505)
49529668,39.2668987,-76.6051461,,,5,,,POINT (-76.6051461 39.2668987)
49529690,39.266383,-76.6016313,,,3,,,POINT (-76.6016313 39.266383)
49529702,39.2660897,-76.5987221,,,3,,,POINT (-76.5987221 39.2660897)
49529771,39.3641443,-76.6209099,,,4,,,POINT (-76.6209099 39.3641443)
49529780,39.3663741,-76.6211777,,,3,,,POINT (-76.6211777 39.3663741)
49529784,39.3663999,-76.6208029,,,3,,,POINT (-76.6208029 39.3663999)
49529792,39.3592753,-76.5554467,,,3,,,POINT (-76.5554467 39.3592753)
49529844,39.2748944,-76.6046207,traffic_signals,,4,,,POINT (-76.6046207 39.2748944)
49529854,39.2730245,-76.6007033,traffic_signals,,3,,,POINT (-76.6007033 39.2730245)
49529914,39.2664494,-76.6009139,traffic_signals,,4,,,POINT (-76.6009139 39.2664494)
49529933,39.2217952,-76.5865153,,,3,,,POINT (-76.5865153 39.2217952)
49529936,39.3697904,-76.5463214,,,3,,,POINT (-76.5463214 39.3697904)
49529947,39.3691095,-76.5447477,,,4,,,POINT (-76.5447477 39.3691095)
49529950,39.367433,-76.541448,,,1,,,POINT (-76.541448 39.367433)
49529954,39.3700146,-76.5461214,,,3,,,POINT (-76.5461214 39.3700146)
49529996,39.2834981,-76.6820668,,,4,,,POINT (-76.6820668 39.2834981)
49530011,39.3595036,-76.6714531,,,3,,,POINT (-76.6714531 39.3595036)
49530031,39.3605284,-76.6665808,,,3,,,POINT (-76.6665808 39.3605284)
49530095,39.3465022,-76.6594406,traffic_signals,,3,,,POINT (-76.6594406 39.3465022)
49530096,39.3466099,-76.6605583,,,3,,,POINT (-76.6605583 39.3466099)
49530103,39.3467147,-76.6618847,,,3,,,POINT (-76.6618847 39.3467147)
49530105,39.3467001,-76.6633358,,,3,,,POINT (-76.6633358 39.3467001)
49530112,39.3466718,-76.6655627,,,4,,,POINT (-76.6655627 39.3466718)
49530122,39.3465693,-76.668903,,,4,,,POINT (-76.668903 39.3465693)
49530128,39.346009,-76.6699038,,,3,,,POINT (-76.6699038 39.346009)
49530147,39.3446259,-76.6723719,,,3,,,POINT (-76.6723719 39.3446259)
49530187,39.2948754,-76.6965445,,,3,,,POINT (-76.6965445 39.2948754)
49530190,39.2956111,-76.696453,,,3,,,POINT (-76.696453 39.2956111)
49530306,39.2679548,-76.6509953,,,3,,,POINT (-76.6509953 39.2679548)
49530314,39.2670846,-76.649766,,,4,,,POINT (-76.649766 39.2670846)
49530316,39.2661588,-76.6484576,,,3,,,POINT (-76.6484576 39.2661588)
49530324,39.3446939,-76.6896495,,,3,,,POINT (-76.6896495 39.3446939)
49530373,39.3073501,-76.5842533,,,4,,,POINT (-76.5842533 39.3073501)
49530378,39.3121507,-76.5845668,,,3,,,POINT (-76.5845668 39.3121507)
49530381,39.2919437,-76.5832947,,,3,,,POINT (-76.5832947 39.2919437)
49530384,39.2930623,-76.5833755,,,4,,,POINT (-76.5833755 39.2930623)
49530386,39.2955698,-76.5835226,traffic_signals,,4,,,POINT (-76.5835226 39.2955698)
49530391,39.297681,-76.5836491,,,4,,,POINT (-76.5836491 39.297681)
49530399,39.300913,-76.5838493,stop,,4,,,POINT (-76.5838493 39.300913)
49530401,39.3017929,-76.5839032,,,3,,,POINT (-76.5839032 39.3017929)
49530406,39.356176,-76.691789,,,1,,,POINT (-76.691789 39.356176)
49530409,39.3577388,-76.6948919,,,3,,,POINT (-76.6948919 39.3577388)
49530424,39.2828996,-76.6311533,,,3,,,POINT (-76.6311533 39.2828996)
49530426,39.2820277,-76.6311038,,,3,,,POINT (-76.6311038 39.2820277)
49530513,39.3244322,-76.5781391,,,3,,,POINT (-76.5781391 39.3244322)
49530520,39.3268536,-76.5755935,,,3,,,POINT (-76.5755935 39.3268536)
49530575,39.3238163,-76.5706868,,,4,,,POINT (-76.5706868 39.3238163)
49530580,39.321871,-76.568055,,,4,,,POINT (-76.568055 39.321871)
49530600,39.3208785,-76.5668199,stop,,4,,,POINT (-76.5668199 39.3208785)
49530617,39.3183412,-76.5662992,,,3,,,POINT (-76.5662992 39.3183412)
49530625,39.3262084,-76.5745868,,,3,,,POINT (-76.5745868 39.3262084)
49530631,39.330345,-76.5810571,,,4,,,POINT (-76.5810571 39.330345)
49530633,39.328426,-76.578127,,,4,,,POINT (-76.578127 39.328426)
49530636,39.3283207,-76.5779674,,,4,,,POINT (-76.5779674 39.3283207)
49530667,39.2906522,-76.5971129,,,3,,,POINT (-76.5971129 39.2906522)
49530677,39.2851301,-76.5528435,,,4,,,POINT (-76.5528435 39.2851301)
49530682,39.2831181,-76.552724,,,3,,,POINT (-76.552724 39.2831181)
49530745,39.2983694,-76.6218507,traffic_signals,,3,,,POINT (-76.6218507 39.2983694)
49530750,39.2979589,-76.6223501,,,3,,,POINT (-76.6223501 39.2979589)
49530789,39.2926892,-76.5927715,,,3,,,POINT (-76.5927715 39.2926892)
49530796,39.312637,-76.6326954,,,3,,,POINT (-76.6326954 39.312637)
49530814,39.3144057,-76.6338871,,,4,,,POINT (-76.6338871 39.3144057)
49530827,39.3441837,-76.6654658,,,3,,,POINT (-76.6654658 39.3441837)
49530830,39.3458392,-76.6655303,,,4,,,POINT (-76.6655303 39.3458392)
49530833,39.3481315,-76.6656196,,,3,,,POINT (-76.6656196 39.3481315)
49530841,39.3497664,-76.6656833,,,4,,,POINT (-76.6656833 39.3497664)
49530853,39.3519077,-76.6645986,,,4,,,POINT (-76.6645986 39.3519077)
49530855,39.3522103,-76.6640519,,,3,,,POINT (-76.6640519 39.3522103)
49530862,39.2832064,-76.6013504,,,3,,,POINT (-76.6013504 39.2832064)
49530910,39.2830005,-76.601479,,,3,,,POINT (-76.601479 39.2830005)
49530920,39.2901442,-76.604796,,,3,,,POINT (-76.604796 39.2901442)
49530933,39.2897935,-76.6046473,,,3,,,POINT (-76.6046473 39.2897935)
49530940,39.2879808,-76.6034808,,,3,,,POINT (-76.6034808 39.2879808)
49530945,39.2867239,-76.6026788,,,4,,,POINT (-76.6026788 39.2867239)
49530949,39.2861177,-76.602292,,,4,,,POINT (-76.602292 39.2861177)
49530952,39.2855057,-76.6019048,,,3,,,POINT (-76.6019048 39.2855057)
49530955,39.2852314,-76.601726,traffic_signals,,4,,,POINT (-76.601726 39.2852314)
49530984,39.3351118,-76.7044813,,,3,,,POINT (-76.7044813 39.3351118)
49531038,39.333741,-76.536404,,,3,,,POINT (-76.536404 39.333741)
49531064,39.33541,-76.537823,,,1,,,POINT (-76.537823 39.33541)
49531078,39.2902329,-76.6781775,,,3,,,POINT (-76.6781775 39.2902329)
49531081,39.2907475,-76.678204,,,3,,,POINT (-76.678204 39.2907475)
49531083,39.2908907,-76.6782118,,,3,,,POINT (-76.6782118 39.2908907)
49531096,39.2965054,-76.6785243,,,3,,,POINT (-76.6785243 39.2965054)
49531098,39.2972485,-76.6785644,,,3,,,POINT (-76.6785644 39.2972485)
49531161,39.3693955,-76.6474426,,,3,,,POINT (-76.6474426 39.3693955)
49531198,39.2832992,-76.5990455,traffic_signals,,4,,,POINT (-76.5990455 39.2832992)
49531202,39.2833954,-76.5966317,traffic_signals,,4,,,POINT (-76.5966317 39.2833954)
49531205,39.2835331,-76.5934909,traffic_signals,,4,,,POINT (-76.5934909 39.2835331)
49531207,39.2835457,-76.5932091,traffic_signals,,4,,,POINT (-76.5932091 39.2835457)
49531211,39.2836297,-76.5912572,traffic_signals,,4,,,POINT (-76.5912572 39.2836297)
49531230,39.2791447,-76.534038,traffic_signals,,5,,,POINT (-76.534038 39.2791447)
49531247,39.2800266,-76.5309544,,,4,,,POINT (-76.5309544 39.2800266)
49531266,39.2840526,-76.5806166,,,4,,,POINT (-76.5806166 39.2840526)
49531268,39.282036,-76.5804969,,,3,,,POINT (-76.5804969 39.282036)
49531271,39.3274373,-76.6070801,,,1,,,POINT (-76.6070801 39.3274373)
49531284,39.309646,-76.6263733,,,1,,,POINT (-76.6263733 39.309646)
49531288,39.3093306,-76.6268059,,,4,,,POINT (-76.6268059 39.3093306)
49531291,39.3091488,-76.6270439,,,4,,,POINT (-76.6270439 39.3091488)
49531296,39.3077717,-76.6289005,,,3,,,POINT (-76.6289005 39.3077717)
49531298,39.307125,-76.6297735,,,4,,,POINT (-76.6297735 39.307125)
49531301,39.3069612,-76.6300651,,,4,,,POINT (-76.6300651 39.3069612)
49531312,39.3057052,-76.6316882,,,4,,,POINT (-76.6316882 39.3057052)
49531318,39.3043345,-76.6335308,,,4,,,POINT (-76.6335308 39.3043345)
49531324,39.3448949,-76.6039685,,,1,,,POINT (-76.6039685 39.3448949)
49531326,39.367455,-76.6787731,,,3,,,POINT (-76.6787731 39.367455)
49531366,39.3399262,-76.5526873,,,3,,,POINT (-76.5526873 39.3399262)
49531403,39.3236438,-76.6297954,,,3,,,POINT (-76.6297954 39.3236438)
49531455,39.2458926,-76.629467,turning_circle,,1,,,POINT (-76.629467 39.2458926)
49531475,39.2747412,-76.6142328,traffic_signals,,4,,,POINT (-76.6142328 39.2747412)
49531481,39.2746933,-76.6154007,traffic_signals,,4,,,POINT (-76.6154007 39.2746933)
49531484,39.274628,-76.6170191,,,4,,,POINT (-76.6170191 39.274628)
49531487,39.2748614,-76.6187696,,,4,,,POINT (-76.6187696 39.2748614)
49531515,39.277114,-76.6266952,,,4,,,POINT (-76.6266952 39.277114)
49531531,39.277665,-76.62856,,,3,,,POINT (-76.62856 39.277665)
49531543,39.2809102,-76.6329218,,,4,,,POINT (-76.6329218 39.2809102)
49531549,39.2817378,-76.6340095,traffic_signals,,4,,,POINT (-76.6340095 39.2817378)
49531551,39.2824699,-76.6349716,,,4,,,POINT (-76.6349716 39.2824699)
49531554,39.283088,-76.635784,,,1,,,POINT (-76.635784 39.283088)
49531603,39.351198,-76.584135,,,4,,,POINT (-76.584135 39.351198)
49531623,39.2295048,-76.5978597,,,3,,,POINT (-76.5978597 39.2295048)
49531645,39.2281507,-76.5985745,,,4,,,POINT (-76.5985745 39.2281507)
49531694,39.3223552,-76.5726723,,,3,,,POINT (-76.5726723 39.3223552)
49531702,39.320679,-76.570413,,,4,,,POINT (-76.570413 39.320679)
49531706,39.3204693,-76.5701674,,,3,,,POINT (-76.5701674 39.3204693)
49531714,39.3241476,-76.5757029,,,3,,,POINT (-76.5757029 39.3241476)
49531720,39.3222421,-76.5728186,,,3,,,POINT (-76.5728186 39.3222421)
49531724,39.326803,-76.5795618,,,4,,,POINT (-76.5795618 39.326803)
49531725,39.3266584,-76.5793284,,,4,,,POINT (-76.5793284 39.3266584)
49531731,39.3205082,-76.569795,,,3,,,POINT (-76.569795 39.3205082)
49531766,39.3196505,-76.5686364,turning_circle,,1,,,POINT (-76.5686364 39.3196505)
49531849,39.2903657,-76.6361021,,,1,,,POINT (-76.6361021 39.2903657)
49531882,39.34771,-76.6074579,,,3,,,POINT (-76.6074579 39.34771)
49531925,39.2549625,-76.6534422,,,4,,,POINT (-76.6534422 39.2549625)
49532026,39.2286673,-76.5930934,turning_circle,,1,,,POINT (-76.5930934 39.2286673)
49532066,39.3698993,-76.6634124,,,3,,,POINT (-76.6634124 39.3698993)
49532228,39.2967057,-76.5650488,,,3,,,POINT (-76.5650488 39.2967057)
49532247,39.2960373,-76.5696529,traffic_signals,,4,,,POINT (-76.5696529 39.2960373)
49532258,39.2959194,-76.5705626,,,3,,,POINT (-76.5705626 39.2959194)
49532274,39.2957089,-76.572051,,,3,,,POINT (-76.572051 39.2957089)
49532277,39.2956378,-76.5725537,,,3,,,POINT (-76.5725537 39.2956378)
49532281,39.2955946,-76.5728799,,,4,,,POINT (-76.5728799 39.2955946)
49532285,39.2956143,-76.5731885,,,3,,,POINT (-76.5731885 39.2956143)
49532449,39.3050838,-76.5382522,,,3,,,POINT (-76.5382522 39.3050838)
49532461,39.3059516,-76.5363962,,,3,,,POINT (-76.5363962 39.3059516)
49532543,39.2819706,-76.7009082,,,1,,,POINT (-76.7009082 39.2819706)
49532576,39.2799287,-76.578004,,,3,,,POINT (-76.578004 39.2799287)
49532585,39.2802438,-76.5778165,,,3,,,POINT (-76.5778165 39.2802438)
49532655,39.2904304,-76.5925419,,,3,,,POINT (-76.5925419 39.2904304)
49532660,39.2876774,-76.5924142,,,4,,,POINT (-76.5924142 39.2876774)
49532715,39.2869461,-76.7087088,,,4,,,POINT (-76.7087088 39.2869461)
49532799,39.3701036,-76.6760845,,,1,,,POINT (-76.6760845 39.3701036)
49532857,39.3681804,-76.6725105,turning_circle,,1,,,POINT (-76.6725105 39.3681804)
49532938,39.2812745,-76.5324523,,,4,,,POINT (-76.5324523 39.2812745)
49532940,39.2806795,-76.5317519,,,3,,,POINT (-76.5317519 39.2806795)
49532941,39.2793802,-76.5301885,,,4,,,POINT (-76.5301885 39.2793802)
49532949,39.3623271,-76.5846993,,,3,,,POINT (-76.5846993 39.3623271)
49532973,39.3634568,-76.5830802,,,4,,,POINT (-76.5830802 39.3634568)
49533001,39.3648781,-76.5831184,,,3,,,POINT (-76.5831184 39.3648781)
49533012,39.3634303,-76.5860054,,,3,,,POINT (-76.5860054 39.3634303)
49533016,39.3642039,-76.5856445,,,4,,,POINT (-76.5856445 39.3642039)
49533018,39.3648533,-76.5853415,,,3,,,POINT (-76.5853415 39.3648533)
49533024,39.338902,-76.59679,,,3,,,POINT (-76.59679 39.338902)
49533129,39.3526999,-76.5722038,,,3,,,POINT (-76.5722038 39.3526999)
49533162,39.3478389,-76.5651894,,,3,,,POINT (-76.5651894 39.3478389)
49533169,39.3464672,-76.5622095,,,3,,,POINT (-76.5622095 39.3464672)
49533201,39.3444506,-76.5594173,,,4,,,POINT (-76.5594173 39.3444506)
49533203,39.3443575,-76.5593332,,,4,,,POINT (-76.5593332 39.3443575)
49533205,39.3437135,-76.5586993,,,4,,,POINT (-76.5586993 39.3437135)
49533212,39.3424246,-76.5575088,,,4,,,POINT (-76.5575088 39.3424246)
49533235,39.3416214,-76.5570023,,,4,,,POINT (-76.5570023 39.3416214)
49533262,39.3408838,-76.556611,,,3,,,POINT (-76.556611 39.3408838)
49533293,39.348887,-76.5667105,,,3,,,POINT (-76.5667105 39.348887)
49533298,39.3480283,-76.5650202,,,3,,,POINT (-76.5650202 39.3480283)
49533306,39.3522672,-76.5728221,,,3,,,POINT (-76.5728221 39.3522672)
49533331,39.3107221,-76.681851,,,3,,,POINT (-76.681851 39.3107221)
49533348,39.3108474,-76.678011,,,3,,,POINT (-76.678011 39.3108474)
49533371,39.3109689,-76.6742201,,,5,,,POINT (-76.6742201 39.3109689)
49533407,39.3084086,-76.7086333,,,3,,,POINT (-76.7086333 39.3084086)
49533431,39.3112965,-76.6658971,,,4,,,POINT (-76.6658971 39.3112965)
49533437,39.3112284,-76.667668,stop,,4,,,POINT (-76.667668 39.3112284)
49533462,39.313923,-76.6433976,,,3,,,POINT (-76.6433976 39.313923)
49533484,39.312005,-76.6464924,,,4,,,POINT (-76.6464924 39.312005)
49533487,39.3120003,-76.6466216,,,4,,,POINT (-76.6466216 39.3120003)
49533493,39.3118698,-76.6500354,,,4,,,POINT (-76.6500354 39.3118698)
49533495,39.311772,-76.6528215,,,4,,,POINT (-76.6528215 39.311772)
49533548,39.3525662,-76.6652262,,,3,,,POINT (-76.6652262 39.3525662)
49533578,39.2524011,-76.6173315,traffic_signals,,4,,,POINT (-76.6173315 39.2524011)
49533609,39.2489917,-76.6251741,traffic_signals,,3,,,POINT (-76.6251741 39.2489917)
49533612,39.2491527,-76.6256059,,,3,,,POINT (-76.6256059 39.2491527)
49533632,39.2500261,-76.6280548,,,4,,,POINT (-76.6280548 39.2500261)
49533729,39.2540753,-76.6340702,,,3,,,POINT (-76.6340702 39.2540753)
49533809,39.3666706,-76.6050749,,,3,,,POINT (-76.6050749 39.3666706)
49533830,39.3661085,-76.6043697,,,3,,,POINT (-76.6043697 39.3661085)
49533848,39.3650327,-76.6029562,,,4,,,POINT (-76.6029562 39.3650327)
